125 100 3 7 16
(2, 20, 6, 10.00), (code 0)
(3, 258, 8, 10.00), (code 6)
(5, 496, 13, 10.00), (code 3)
START
39077, 0, prem 0
39077, 0, 0
39202, 0, 0
39327, 0, 0
39452, 0, 0
39577, 0, 0
39702, 0, 0
39827, 0, 0
39952, 0, 0
40077, 0, 0
40202, 0, 0
40327, 0, 0
40452, 0, 0
40577, 0, 0
40702, 0, 0
40827, 0, 0
40952, 0, 0
41077, 0, 1
41202, 0, 1
41327, 0, 1
41452, 0, 1
41577, 0, 1
41702, 0, 1
41827, 0, 1
41952, 0, 1
42077, 0, 1
42202, 0, 1
42327, 0, 1
42452, 0, 1
42577, 0, 1
42702, 0, 1
42827, 0, 1
42952, 0, 1
43077, 0, prem 1
43077, 0, 1
43202, 0, 1
43327, 0, 1
43452, 0, 1
43577, 0, 1
43702, 0, 1
43827, 0, 1
43952, 0, 1
44077, 0, 1
44203, 0, 1
44328, 0, 1
44453, 0, 1
44578, 0, 1
44703, 0, 1
44828, 0, 1
44953, 0, 1
45078, 0, 0
45203, 0, 0
45328, 0, 0
45453, 0, 0
45578, 0, 0
45703, 0, 0
45828, 0, 0
45953, 0, 0
46078, 0, 0
46203, 0, 0
46328, 0, 0
46453, 0, 0
46578, 0, 0
46703, 0, 0
46828, 0, 0
46953, 0, 0
47078, 0, prem 1
47078, 0, 1
47203, 0, 1
47328, 0, 1
47453, 0, 1
47578, 0, 1
47703, 0, 1
47828, 0, 1
47953, 0, 1
48078, 0, 1
48203, 0, 1
48328, 0, 1
48453, 0, 1
48578, 0, 1
48703, 0, 1
48828, 0, 1
48953, 0, 1
49078, 0, 0
49203, 0, 0
49328, 0, 0
49453, 0, 0
49579, 0, 0
49704, 0, 0
49829, 0, 0
49954, 0, 0
50079, 0, 0
50204, 0, 0
50329, 0, 0
50454, 0, 0
50579, 0, 0
50704, 0, 0
50829, 0, 0
50954, 0, 0
51079, 0, prem 1
51079, 0, 1
51204, 0, 1
51329, 0, 1
51454, 0, 1
51579, 0, 1
51704, 0, 1
51829, 0, 1
51954, 0, 1
52079, 0, 1
52204, 0, 1
52329, 0, 1
52454, 0, 1
52579, 0, 1
52704, 0, 1
52829, 0, 1
52954, 0, 1
53079, 0, 0
53204, 0, 0
53329, 0, 0
53454, 0, 0
53579, 0, 0
53704, 0, 0
53829, 0, 0
53954, 0, 0
54079, 0, 0
54204, 0, 0
54329, 0, 0
54454, 0, 0
54579, 0, 0
54704, 0, 0
54829, 0, 0
54955, 0, 0
55080, 0, prem 1
55080, 0, 1
55205, 0, 1
55330, 0, 1
55455, 0, 1
55580, 0, 1
55705, 0, 1
55830, 0, 1
55955, 0, 1
56080, 0, 1
56205, 0, 1
56330, 0, 1
56455, 0, 1
56580, 0, 1
56705, 0, 1
56830, 0, 1
56955, 0, 1
57080, 0, 0
57205, 0, 0
57330, 0, 0
57455, 0, 0
57580, 0, 0
57705, 0, 0
57830, 0, 0
57955, 0, 0
58080, 0, 0
58205, 0, 0
58330, 0, 0
58455, 0, 0
58580, 0, 0
58705, 0, 0
58830, 0, 0
58955, 0, 0
59080, 0, prem 0
59080, 0, 0
59205, 0, 0
59330, 0, 0
59455, 0, 0
59580, 0, 0
59705, 0, 0
59830, 0, 0
59955, 0, 0
60080, 0, 0
60205, 0, 0
60331, 0, 0
60456, 0, 0
60581, 0, 0
60706, 0, 0
60831, 0, 0
60956, 0, 0
