125 100 2 7 16
(3, 20, 12, 10.00), (code 0)
(4, 258, 7, 10.00), (code 3)
START
39827, 0, prem 0
39827, 0, 0
39952, 0, 0
40077, 0, 0
40202, 0, 0
40327, 0, 0
40452, 0, 0
40577, 0, 0
40702, 0, 0
40827, 0, 0
40952, 0, 0
41077, 0, 0
41202, 0, 0
41327, 0, 0
41452, 0, 0
41577, 0, 0
41702, 0, 0
41827, 0, 1
41952, 0, 1
42077, 0, 1
42202, 0, 1
42327, 0, 1
42452, 0, 1
42577, 0, 1
42702, 0, 1
42827, 0, 1
42952, 0, 1
43077, 0, 1
43202, 0, 1
43327, 0, 1
43452, 0, 1
43577, 0, 1
43702, 0, 1
43827, 0, prem 1
43827, 0, 1
43952, 0, 1
44077, 0, 1
44203, 0, 1
44328, 0, 1
44453, 0, 1
44578, 0, 1
44703, 0, 1
44828, 0, 1
44953, 0, 1
45078, 0, 1
45203, 0, 1
45328, 0, 1
45453, 0, 1
45578, 0, 1
45703, 0, 1
45828, 0, 0
45953, 0, 0
46078, 0, 0
46203, 0, 0
46328, 0, 0
46453, 0, 0
46578, 0, 0
46703, 0, 0
46828, 0, 0
46953, 0, 0
47078, 0, 0
47203, 0, 0
47328, 0, 0
47453, 0, 0
47578, 0, 0
47703, 0, 0
47828, 0, prem 1
47828, 0, 1
47953, 0, 1
48078, 0, 1
48203, 0, 1
48328, 0, 1
48453, 0, 1
48578, 0, 1
48703, 0, 1
48828, 0, 1
48953, 0, 1
49078, 0, 1
49203, 0, 1
49328, 0, 1
49453, 0, 1
49579, 0, 1
49704, 0, 1
49829, 0, 0
49954, 0, 0
50079, 0, 0
50204, 0, 0
50329, 0, 0
50454, 0, 0
50579, 0, 0
50704, 0, 0
50829, 0, 0
50954, 0, 0
51079, 0, 0
51204, 0, 0
51329, 0, 0
51454, 0, 0
51579, 0, 0
51704, 0, 0
51829, 0, prem 1
51829, 0, 1
51954, 0, 1
52079, 0, 1
52204, 0, 1
52329, 0, 1
52454, 0, 1
52579, 0, 1
52704, 0, 1
52829, 0, 1
52954, 0, 1
53079, 0, 1
53204, 0, 1
53329, 0, 1
53454, 0, 1
53579, 0, 1
53704, 0, 1
53829, 0, 0
53954, 0, 0
54079, 0, 0
54204, 0, 0
54329, 0, 0
54454, 0, 0
54579, 0, 0
54704, 0, 0
54829, 0, 0
54955, 0, 0
55080, 0, 0
55205, 0, 0
55330, 0, 0
55455, 0, 0
55580, 0, 0
55705, 0, 0
55830, 0, prem 1
55830, 0, 1
55955, 0, 1
56080, 0, 1
56205, 0, 1
56330, 0, 1
56455, 0, 1
56580, 0, 1
56705, 0, 1
56830, 0, 1
56955, 0, 1
57080, 0, 1
57205, 0, 1
57330, 0, 1
57455, 0, 1
